Knowledge development,Knowledge diffusion,Entrepreneurial activities,Guidance of the search,Market formation,Resource mobilisation,Legitimation
6.0575635236085885,4.179549679785318,1.596706755953724,2.0511763686390436,1.0,2.649392655819564,2.271144115648986
5.232944408195192,3.054277048362119,1.6093278578047707,2.583284943597496,1.0,1.7914695979608402,2.6482141616355754
6.438499710069313,2.4385536362285594,2.1350323651369467,2.4050280532183392,1.2183531688977247,3.0461183419399704,1.7733004242474877
5.795713753758475,3.213756712315159,1.2697658184618834,3.522520335261475,1.4719950024369828,2.554796329407754,1.7238513851731412
5.414158284796617,3.654400123143726,1.4109911678967753,3.9219153821364134,1.3503030016965554,2.9451600808247385,2.597031503949972
5.858173540648222,5.348175139214465,1.4575202512903267,2.8784146371423387,1.0,3.291775511819015,2.075701484622734
4.243299078345201,4.125954178984564,1.9546139423099071,3.1608437322344387,1.0,2.0112004695967434,1.3139854126833845
4.598586024872156,2.715446210491125,2.037642277501782,3.3001402746924047,1.4789372884294938,3.291616698020083,2.038643693269704
4.544859994880755,3.3862066970594333,1.6898335278775778,4.262802869012202,1.7575795358903845,2.4628995144450108,1.389063738029407
5.614354475810965,3.76807253823621,1.9931637496247518,1.758498590450776,1.0,2.2930400583160298,1.9074217934305921
6.8860119995880735,3.952210132578858,1.5710643985875956,3.5209553293888503,1.4475637941259838,2.577331637589182,2.5244128013755494
7.0,3.011150683813746,1.430958700953271,3.2635673235576523,1.9808802125083669,1.903749660206831,2.7297070191265633
6.010440881152606,3.719005863213763,1.9714896346342488,2.7404123323279257,1.143083879238766,2.4900358319692177,2.1381376411604225
5.900675579955566,3.3694165174336757,1.6950470700935192,3.228358715004207,1.1491542980705662,2.378654047730643,2.669016095523112
4.059153812677809,3.13774486243861,1.2057877336369671,3.5185802830809427,1.3679196117535226,2.030924385861378,1.7700293954788253
5.065860960212783,3.9557573880193724,1.8989683752497404,3.408213898737962,1.1146945500778827,2.176804198410936,2.850346404872821
4.869772998473409,4.264326304065693,1.4166029475918882,4.510950424141409,1.6017698958717355,3.069060150292993,1.6385260749735362
5.003321921399107,4.304624766176971,1.3676705909103182,3.0892371114555797,1.0787977722557256,2.4111610927594302,1.5954003321523667
5.3654849451321684,4.144631810680325,1.857201747279885,3.0188336283032284,1.1906852894697328,2.009634665959493,1.7695532377105458
5.122327537842298,3.501578280115842,1.464467143662035,2.8730908500311574,1.0,2.724079679888471,1.626278665432215
3.91656015169937,4.228729856878103,1.655583414416116,3.3870851860021216,1.1293249450133307,2.8833271317752076,2.2587100025985625
6.0983282048940275,3.9854326628625727,1.76477583362832,2.9775592169598366,1.0,2.498999267778759,2.626129741521998
4.641805579408155,3.880365129771208,1.1868227682910462,3.0092464015453366,1.3038191993700192,1.8829366575289652,2.007754179026162
5.69139749128892,3.432984126978921,1.6539402258728808,3.0124809020043797,1.0,1.2267457967001114,2.155649979470475
7.0,3.501874323595083,2.0397892421046495,2.9057740013569346,1.4939662783705672,2.0495778556813526,1.3087823379711607
4.764492326730862,3.8443321616747324,1.117413142504156,2.5739290384933144,1.0,3.0271291968037977,2.0481314072818395
3.475769981802936,5.263924680191301,1.6799635555324912,3.292674576737838,1.7352386100585335,2.981421697949564,2.885369444299539
5.2711966224959115,3.980745488054834,1.168212906167885,2.800466704488367,1.6112272180156473,2.1019764772356755,2.7063461650037812
6.3807677079988565,3.433286898649828,1.9085590735361593,3.429575651974311,1.3606936406468497,2.382040884564816,1.4526120173607473
7.0,3.300566333018334,1.9047622334999086,3.077537340249598,1.0,2.8489013916653243,1.780927798368556
4.516360324438066,3.504940032406278,1.3582710639003606,2.729397586569667,1.0116333425197401,2.4307735213719637,3.7032670422171097
5.8973593785892175,5.106376068529439,2.383851460876345,4.095381283524545,1.0,2.96816003086632,2.2090502155394094
5.127751634575957,3.5604460124324224,1.9426501236549139,2.9283811901171166,1.0,2.451387371395341,2.7576534775091006
5.415241316556691,4.3441223207661706,1.7827715940544677,3.4359761101932644,1.6730356607589445,2.7407988274722124,2.7968868460965925
7.0,3.5744430527171858,1.7602443584424543,2.5100119658055293,1.1542068626907367,2.338611448291597,1.4421316597127947
4.297623737283877,3.956710724767777,1.8935707636824894,1.5821224682081745,1.0026408544954148,2.108037102813873,2.3619393100220374
5.702991729195658,4.275047164405233,1.101743037102336,2.603100582626067,1.0,3.0828487553723023,2.0936437840654536
5.8741545374123465,3.456858290114045,1.5778430393844096,1.5037859055201444,1.0404486737921452,1.7490156999399529,2.8708343315423424
6.368629059951478,3.415333007508338,1.653276154150931,2.834195993226526,1.359785847825717,2.200151893645563,2.981076993870076
5.578386522776716,4.795321816673198,1.339945574678976,4.028052910177338,1.0,2.4528284584254303,1.584113702493129
5.746440431603282,4.390755736937478,1.6859181077775862,2.3663004845463442,1.2294535829817874,2.929329799884913,3.7207597979195235
5.1866811460625675,4.274403391214436,1.9926777201736023,1.5257692996840684,1.3270640498895274,2.0605577127086505,2.0845154257336453
5.7153015529960856,4.272365775873748,1.3312923648936374,4.050179893708769,1.0,2.56342203259288,2.3161480693621357
5.225446179602072,4.075745292986639,1.4782302798514777,2.6672516656730236,1.0,1.8067402550516827,1.0
5.997257511884841,5.0106654879050385,1.1717658816584222,2.9889831324819185,1.1856877970043076,2.720191361003931,2.5041546061915936
5.204311731165093,3.8263449811262937,1.0,3.551795978391754,1.6322947942133699,3.411856879693171,1.0
5.801680315121749,4.146357420320552,1.8115728722082043,3.3662209354924046,1.5608184372438119,1.5202157541411745,1.9280365474719594
5.4765897490520175,2.9294522428435923,1.489706482064301,3.5253586937283083,1.0174590655798057,2.136306935908648,1.723555947110172
6.4008402006177345,3.3050235880452554,1.519031766861115,3.6303002926817967,1.6227865303004374,2.9184678302180664,2.233061988007722
5.458885021129211,3.0795086000989755,1.1052905527305892,1.777719757187382,1.1041119898646308,3.971823846787132,2.089662973905707
4.081574025434495,4.564438150109689,1.4257985883855238,2.0099565819019864,1.1015379389899167,2.7940323004900574,2.2934699300099184
6.509537200571193,2.2684759087875497,1.9386375156728493,3.8198187638401886,1.2282046508140763,2.1352809717098036,2.6229662484505747
4.775414159309905,3.5586139863483663,1.500328534711784,2.4527825998358193,1.451839473941708,2.425711211065063,1.4980167560572886
4.976986929080944,2.0037760384036263,1.511673503222165,2.5291479085255086,1.0173005414543657,1.8865733048184854,1.8977970787756764
5.023470964765206,3.301227262710866,1.583011311145369,2.1160102344849774,1.0805852103502274,2.9025659301908986,1.5772821170517266
6.599550474536654,3.50543063016088,1.0054471486374177,2.7165364774567626,1.0,3.023052508571335,1.5396463916387397
3.7914606288170436,4.630922656276426,1.7499681856409428,2.7554787554208704,1.305307954303129,3.2031398551326804,2.9663448351037363
7.0,4.037976763532874,1.0,2.3437775186203895,1.4800017569888761,2.334962136085844,1.3655384562722466
6.344845447252841,3.30011508600262,1.1241537674883895,2.2628420785869787,1.4983874320047144,2.096237419814448,1.5889534663440592
5.678591131303328,4.4395782318390955,1.0803140923971342,3.2230641645229943,1.0,3.247483005227595,3.0971307726763317
5.456084799506971,3.8106993527178545,1.4299100133477818,2.4346315131780996,1.0851310517158375,3.190411296948943,1.9365820649739376
5.7284432598861255,3.822540115224351,1.359018918584857,2.575581420115217,1.5736403773017598,2.0060628663663436,1.9677757669100087
5.9168979427034705,3.0783970953368045,1.4995099846766982,1.4696051572581437,1.2696507518484974,2.312217550796495,2.2002611115842226
6.016172468760046,3.205991771658116,1.1378975360894228,4.356740169771717,1.2102314253059467,2.89476108944004,1.3975323485926734
5.944483572802759,3.304941620032685,1.9021981281225513,3.6592768206322903,1.203159957707825,2.3738819359674004,1.5389651986282202
5.571664545004199,3.8278767638925135,1.8336110274905324,2.6536357626711404,1.3624375640529012,2.515822207694632,1.6916910823482567
5.342129263754139,3.8467314361884046,1.4304745948433117,2.370643345039596,1.2857747795412047,1.7654480020744778,2.5211108467868506
5.378981373077191,4.726455598114427,1.3086533133648248,3.0076221580631874,1.027384223009726,1.9388389899540615,2.3357832808876022
5.344073375717855,4.0310331007627,1.2682570026619202,2.988426487281642,1.464317854825771,2.454282039047621,1.684876811741599
6.407016077493652,2.175460583796735,1.3759420019957282,2.106823401339747,1.0,2.1506118496546804,1.9332449448824225
5.974845377824689,3.957585192723014,1.0,1.2146246397543483,1.5966373272336,1.9259919133786272,2.3897192963583604
3.1476890922685756,2.92999018629948,1.1161570751152636,2.6317468647383317,1.0,2.342927994190902,1.0
6.024720621223809,3.220417445233078,1.8440481567939866,1.9056378283703408,1.3643669826122926,2.0612290053303797,2.1511241322739103
5.65578895577502,3.3126983169642017,1.6207249944303475,3.119965962706479,1.150571114711097,2.5140341382191718,2.3789764092638244
5.485032994843282,3.4019970058926186,2.1537097943906125,3.1246570966624723,1.0570866599581015,2.9962473277727213,1.5407831399073375
5.189185237528891,2.974910364775818,1.3803219399322715,2.318751111160664,1.6072712767799464,2.3493671020583275,2.3250628187088846
6.399290175988811,3.9220892020713722,1.3553947091572531,2.6257910126411828,1.4228718333283041,2.286958435641741,2.007500429190518
6.258021169698287,2.9535186289454245,1.3368404301825407,4.234129184384658,1.1823146009303964,3.0368491203335086,2.9053485986572225
4.8816978657411125,4.014000564349908,1.3723342067127327,3.5425899683896738,1.7235514138973271,2.8667616824137774,1.7384686245964844
5.825641829699628,5.142182646236978,1.2360183947413608,2.683423060503767,1.493924757914768,2.899003652478496,2.2954465817501934
4.722674612366971,3.0023845646395615,1.60839528587488,4.604371528855185,1.0,1.2396462136443718,1.2650135345487428
4.396305468168856,3.6292938173964666,1.5116416268593644,2.1621438116198486,1.0,2.275847376937688,2.037600005330445
4.998626220328028,2.285925582492518,1.296034199264691,2.431113692628412,1.2320581494654057,2.214130038555334,2.4076482664315417
6.189914777906207,3.61943882421792,2.000459565207561,2.922640080504451,1.615049416446702,2.087208059508043,1.737297666480447
6.262500036300869,4.18563029157889,2.258633168994523,1.9282950542365793,1.3831951994984215,3.026795291901826,2.5597972664295585
5.910468336077835,4.23238353881436,1.9666308822293601,4.253216415239493,1.6721891164300364,2.228271067348655,2.4600973647274653
6.080076629478397,3.846418238170458,1.7232496052333581,3.1282064270964964,1.0205061455838207,1.8048047960809694,2.0719112339611234
5.912942629691967,4.333558054855385,1.8047078905055096,2.447035800170144,1.1648327508332539,2.623084047993933,1.8643666760848117
4.986814723821638,5.327632721565675,2.242566207130534,3.313450865983333,1.1721175179440446,2.496192990029847,1.0
5.845538035739152,4.8273828124625595,1.8041277263037696,3.102239093808524,1.2723663684931936,2.038786333093886,1.6756879424052178
6.140327620182146,3.4864874423542176,1.265925658960286,2.7867442411119074,1.4302328347068014,3.008938346376537,2.5504038818903285
6.10343306385086,2.9293376081199565,1.6569090106602193,2.154039383224964,1.6897109002783726,2.7654413482325255,1.863299665094555
6.451130697179714,3.556309150055718,1.750497706425327,1.9946516521296251,1.7528082665008877,2.763829023604378,2.2259413809953843
6.066643077760851,3.231810340629591,1.102113090385632,4.530760698210258,1.6999712306639387,2.741983202448556,1.7680011679190106
5.781158566033266,4.070808528718779,1.386027672542729,2.053085580423002,1.4007243336785695,3.0447972831878864,1.286565543655149
6.356120190653142,3.0912838763423007,1.9401567296221864,4.188575863545963,1.0973332528357744,2.4222971730178813,2.3739358769533023
5.478782992600752,3.7563065404457947,1.0,2.4086685966688313,1.267769529532468,1.8792218258322213,1.3858378203614914
4.794500279017826,4.302808432721786,1.0,3.5530227972782256,1.396569828100099,2.3963898923051663,1.8688731355249324
5.369546428844989,3.7395824763096934,1.4294371785486688,3.3258031630565457,1.240520419503693,1.6721882059756261,2.1821795841465894
4.904077884154841,3.232211706351322,1.6414718382022817,3.465793090207492,1.0,1.9689714763115553,1.660875702023751
4.959857380020495,4.504888434551415,1.0,3.512409990568133,1.0612885053659342,3.309537890405154,2.785181729784654
5.384385063427586,2.6726114331477033,1.4492842993336235,1.8719040643637426,1.4604126000450122,1.9497078286183502,2.986153734522703
4.866064063200031,3.603322966473522,1.9615074156354266,2.526557805268076,1.1260498131510641,1.9130252793451374,1.5952214662764919
5.253630776288768,3.775003985971199,1.5274605828297134,2.0423664285476004,1.2072519546025193,2.834811113593708,1.6148495363290067
3.9851082664369715,3.8095451950397785,1.8756355774524522,3.132510742593318,1.1764735864649627,2.9316058640287372,1.7807494299524163
5.670634965898351,3.9082976336468485,1.2631543514659986,2.0736589675130417,1.0,1.6668446152541558,2.576524176581458
5.500964380289779,4.166263891885696,1.1760332572843273,1.6132669760487452,1.148618781810863,2.624391927911145,2.242966821852763
4.846329095145448,3.778755536572789,1.839549532114019,2.833765864419498,1.0626548227285513,2.2258034985197614,2.3754961006837436
6.027396534745924,3.579165030713791,1.6477062138624758,1.4536446632587878,1.0,2.6652885650193836,2.657662922985938
6.250056110101247,3.5554463932041824,1.0257615968902163,3.1811167363046695,1.0,2.3486634030052556,1.5472203670747167
4.21395210850482,3.433090518776987,1.1796636335348845,2.119659333635581,1.169819031472415,1.817198650889583,2.251369989114944
4.889820177147029,4.272525994596119,2.125832496422966,2.4115941763438404,1.3854510304412864,2.2593213029780013,2.0256582001929324
4.884686120170161,3.412082912314091,1.1301779122122735,1.4037088187896098,1.5361740285578889,2.812893820667405,2.215047739909183
4.7480775191129085,4.308062665404947,1.873731498690399,4.155071549665982,1.0,3.471852412343509,2.574571632351658
6.163579873545399,3.8113994493559225,1.3087253211065202,1.9759595791153448,1.681921138081188,2.6949247416940842,1.9241470276903123
5.344939088981757,3.487247115886322,1.4987296572931474,2.7451991358164736,1.2878836466942012,2.3045370473495717,1.6516259166747778
5.288388126951512,4.171044329446481,1.617837048377349,1.7457829852771278,1.0,1.910176242486148,1.4744492693977183
3.8969101084745974,3.363527645166129,1.0,2.4150325341334593,1.0788906499633326,2.420774100210759,2.8770924134243754
6.008334424167381,4.182910424436928,1.0,4.226275246716947,1.0,2.310778370385404,1.9789880730202982
4.508593284117222,3.9276356727150707,1.534533207514865,3.2082337146857434,1.0,2.652889536106769,1.3160752034748915
5.547946104213063,3.4422051865448475,1.2102769744864479,2.493458302582594,1.716427506607184,2.470187457790022,2.691495654214822
5.721901550366553,4.1171808892007355,1.898632518109849,2.976078564241176,1.0,2.7397898543939774,1.1450341379677083
6.588526876670921,4.127953835413183,1.0,2.607608660319372,1.3610677152926378,2.320147316263094,1.2250417854791147
4.45294368070471,4.494511763485974,1.7261020225031949,2.935305594120689,1.1666426678178106,3.3545585487806737,1.842005416810705
3.0843902753433396,4.379688207445577,1.0,3.5207081033230727,1.2053429180889297,2.7919109413507393,1.7265799786339306
5.647079635802956,4.09476441243577,1.3591580023422285,2.7682314070650724,1.3104081417506992,2.146652779339751,2.155966223413523
6.940408945208683,3.123445429274742,1.0742488943048145,3.1539940317475734,1.0,3.0005553419321873,1.0368173375745138
6.49115708235155,5.269152192904434,2.2609719521884792,3.1655468483537788,1.5955626410974995,1.921994733073869,2.163036763754797
5.6677275322197005,2.9578302733569135,1.0,2.7716980468915797,1.170387002215657,2.072659738439949,2.6392041793216676
5.106691051494362,4.369557904569385,1.4511761218523906,2.484851807230961,1.048715858045981,2.099506677347687,1.5090433212859324
6.145698077309849,4.058770290131779,1.0,2.6323716503768777,1.3404019411991253,3.1641896637692764,1.8108172273686993
4.721163040236425,3.095514576511331,2.139828048828236,3.4894296760745536,1.0,2.41062409061346,1.5992238145200013
5.8810862154849755,3.7254194366729,1.660512966470882,3.5476916934828155,1.2624635910849535,2.1856569469711546,2.1601913801981736
5.904376127333301,3.7527482682532156,1.554789235839467,2.2035439681120703,1.1503802618904249,2.582051930515751,1.4622680527884206
6.348167925999104,4.583349629486314,2.08972517571669,2.817307465928394,1.4133030330665675,2.77103404834183,1.3996018907893846
7.0,3.372013459831873,1.5589689765690449,2.472954691628366,1.135816110044512,3.2945906960875786,1.9244468785132687
5.813932773743014,3.6428329961453874,1.5878285424564307,3.5599667008012985,1.0,1.75150411336187,2.1685158879879105
5.092829099434001,2.3983582369872423,1.5526901152260606,2.6701578721540695,1.3087025597654045,3.1316563930617667,2.0752443071650526
5.479540550246404,4.840857675874146,1.7254537301772477,4.540646672299958,1.118815642672431,1.4663275049019093,1.780201919690899
4.084739276088706,3.1577190541879574,1.303023446431495,3.152528172927937,1.0,2.953143113186797,2.334164708639303
4.944229495128753,3.9961465185435046,1.414285077054667,3.827397517956255,1.2592968877551187,3.081640966002702,2.1151826102152502
5.1725740495095165,3.7391553021668815,1.8241338513829783,2.289772421237644,1.0387668702245716,3.1075348226341086,1.4154023494621164
5.080729281652326,3.741199419929996,1.6109491806231528,3.008205504360106,1.3037269909360107,2.784419008732232,1.0
5.621883897626978,4.285917190922524,1.4543024343591497,3.4313211688591565,1.0,1.9674485861241562,2.2608129821401004
4.842064054094239,4.8027574761821805,1.0,2.27668983072474,1.0,2.8735397388274935,1.871711860578263
6.3968245338595775,3.950896201965195,2.099220113814638,3.014239898267404,1.5540372893967207,1.9662469523472845,1.445025832105864
5.500165651934558,4.193046810578315,1.2354183560196916,3.7363013225403754,1.4529443948334753,2.030651110647713,2.81268146050071
5.492559743089108,3.997334922036224,1.8948948953677027,2.77078499445356,1.198026124052383,2.27186736537666,2.8074352866236616
5.237684226789666,4.410518854358376,1.5703014606752341,2.4037732467991626,1.3313301263006048,2.316924481021247,2.636779893717793
5.624152547087183,3.5222501723082034,1.0,4.262071618830762,1.4431243999603838,2.62035161251611,2.1130935589699815
6.160078611734107,4.445234332649848,2.000910191012246,2.179778288847591,1.1969430899369575,2.1522997454387776,1.0
4.8062958274312795,4.4662999193884305,1.601816258559816,3.109123439867111,1.0,2.6648477726582045,2.587633380287698
4.973506808739795,4.449522205209746,2.0341381426948173,2.504206563164235,1.2898407954347424,1.8138406371579974,1.5397229969072315
5.257019176978668,3.4039112795981143,1.4270365197056325,2.3442160327997135,1.5006665043625023,2.5194067613180047,1.720420661938672
4.423303261221428,3.6989974194576853,1.7816204919868217,3.5191599578922816,1.3779544146425418,2.3637713708805093,2.4496096104350507
4.844593712222801,3.9436801932682606,1.0,2.8561248618362236,1.217791151066066,3.006914562774995,3.0159069799601985
5.1190233011642725,2.9774947731025962,1.2999136545624972,3.284120525793788,1.3695873134659515,3.0572358329454117,2.7705399214837927
6.199511344570182,4.756952124851608,1.0,1.421397995212364,1.133026520963691,2.4150205777543454,2.08632979210282
5.71004906320154,3.7926340798986944,1.3500864599846434,3.352183847373442,1.5132525645967667,1.5202566055545925,2.3694769168172707
5.6548719290940355,3.970356732562833,1.688724695802458,2.495582861728567,1.6041541741469452,1.7628640095012837,1.4471376130885802
6.180718369734378,3.453797336163678,1.2581679649383417,1.684803634189212,1.0,3.061872090216552,1.1887035945272766
5.390102569280483,3.003873464379786,1.8455368374555128,4.319317688351023,1.5347803264602378,2.4283216531788794,2.5399865147618046
5.812371879943112,3.437582068715137,1.1573549425799954,3.420709468546239,1.8711853154404665,3.374577331358934,2.1612945529349954
5.417422597654003,3.9315225125801527,1.8540946454599914,3.1590941888757187,1.3576765006318539,2.948346475304239,1.2758417894080358
5.712289879519703,4.2040572876522155,2.0239028663496144,3.8745931948179058,1.495127188143047,2.6275856135452793,1.9760009654992137
5.033793073910735,3.897074924361632,1.9054104540363943,3.173298496971975,1.005871040571026,2.5642748810039304,2.308474069922905
3.5489462733788564,4.00803440974517,1.3623243792680908,2.440970192899476,1.0488879488409815,1.9255547670901003,2.4533924392517203
5.392576670250957,3.597784175191174,1.0,2.877522672662336,1.137147115482328,2.184343023455879,2.3140853211507504
6.638198508879952,4.097749139747257,1.732866798694939,2.525143650765563,1.0792652051266116,2.7081383945654913,1.8184094814420195
6.240972321793274,4.689699719831544,1.4499061141138785,2.6497529750227033,1.0,2.3274571203041194,1.5758339794640162
6.2723179876729365,4.222873665463392,1.1086428239490587,2.119607433898531,1.148201585742523,2.734140213012284,2.0585602671056304
6.488904577444974,4.285725132951764,1.277488374051836,2.320985596939776,1.4509149151274732,3.0146191873067343,2.4010704395119333
5.57092607276915,3.9764098395839786,2.0737701265779207,3.6262098728680727,1.0,2.410171794228966,2.452624129090169
5.657852565924476,2.8981069582402386,1.0450639197559382,3.2324528071622733,1.2537395665130542,2.284228063317737,2.790162495381813
5.00587848365252,3.1732000816212538,1.6873236702484848,2.647890863227944,1.2445351822804338,2.0518461770508876,2.0175021525422663
5.24714171517836,4.072925480398306,1.5871832702549615,2.2803776948758054,1.1096052713696027,2.9174429883369313,1.4448590672041053
5.992616919816913,3.793436568823948,1.357044934134707,2.716222114834447,1.3489576323934358,2.8767501432609626,2.5432491400487915
6.463107549735053,4.063905731883697,1.7578130749252188,1.821305137923052,1.320797775359327,3.593539541546268,2.0414865846166284
5.3884429794552,4.805854050706444,2.1528981035595463,3.088641419597047,1.0882701459051587,2.5884297956376052,1.3586502217937044
5.139848588118871,4.2356215995376,1.3816113984455207,3.6618300373947954,1.5182671858190706,2.4516808753295254,2.3118592146766357
5.500422367085278,4.5553317234456925,1.4027276207691595,4.656880862041316,1.3681831280631807,2.7336628580563516,2.7059370269522867
5.980965399143292,3.8568088336824378,1.74882596199608,2.2277188942051174,1.6720425352815895,2.3560224861606085,2.1915135807246586
4.3449161470931665,3.315670593509336,1.8672971285740005,3.6326617121654263,1.1800714231336549,2.0573421691357385,2.7120375954125344
3.6630552374902097,3.7652803044713954,1.448917117140546,2.504951988011487,1.10347064350125,2.544390196107883,1.7577419184363314
5.059570520406734,3.317148911768517,1.3778505055625407,2.2100805969642914,1.137460184160383,2.728905820295862,1.6362299143075163
4.523430059268673,4.734976974063469,1.0,2.2097713098008165,1.5534950632299327,2.762046160698068,2.4272617142297994
5.093487841882151,4.274234645921282,1.1887964350533786,3.0985150084988766,1.1553908900343477,2.7220332633872095,1.8236234859877465
5.381775744946022,4.112307497976968,1.0442753311729798,2.3484444634147117,1.1737068635647867,3.0319444708955383,2.6026018746859023
5.137401272781589,4.541565921336862,1.7738499985247564,2.5752079600945605,1.7882919369295718,2.7602598983293425,2.0853830723764877
6.661974027576596,2.5879661512860643,1.4024388205596632,2.6917190684839167,1.0,2.6353002866322432,2.6093543899079927
5.761395811681856,4.152882770805595,1.3867913577844286,2.4820225120707624,1.3070460380934015,1.867206979667603,2.3156348803861135
5.740379487688663,3.0136125294173763,1.4963774945508075,2.431190813110598,1.1815632757461896,2.6229393379453656,1.5499726489659627
5.9977657152347215,3.7956465809206033,1.15192941194984,1.2995881662370674,1.1248173128296814,2.414574681130086,1.0042407072606396
4.588933505775385,3.6129754445196713,2.1212988746755017,3.0608673030783082,1.0,1.9391928420071753,2.390969157730734
6.331289429936215,4.197041967258168,2.0192775646786445,3.0473700426909165,1.0008241800058013,2.7504349966489823,2.282575216274322
5.439388570771632,3.936912373376573,2.1472427132190752,2.441858605185142,1.0775727908613864,2.759098588344252,1.491017589099085
6.03638449379297,4.607070304167073,1.7733668924955566,3.25226898927186,1.348722153764651,2.7127018233657427,2.3992890423378346
4.642514213567876,3.438861703440432,1.4882087539912252,3.9778352724459802,1.4557323337781796,2.777797476379716,2.695305334644146
4.256992987187148,4.22546863377997,2.145891721202754,3.016505882983999,1.0,2.561956824399909,1.6463411997544106
6.154311726420023,3.897333930139299,1.2276132656348082,3.9311804454093595,1.0,2.3766361158256637,1.0332352009241754
5.801127620878013,2.8188258379570685,1.151516408386795,4.566692344298984,1.3643666583534624,3.3850213883034215,2.4853104190978184
4.778358756513992,3.2488301248861804,1.2593953940920564,4.771367282384191,1.3896777580190385,2.5741176781449098,2.636210935553845
4.804269534980245,3.710073179886699,1.7091485067657195,2.1682347394429993,1.0,1.228709109790209,1.6330573435843991
6.4003478275318155,4.467375469935036,1.195157922644931,2.1718558955069307,1.462286612120326,1.2861447088937357,2.3870021003736004
4.5484704857061375,4.078233834534268,1.4378508047128005,2.6888990022920023,1.1958085819003355,3.1024718642069815,2.165808366048476
6.814138362604771,3.099499505671571,1.0,3.0901006408818885,1.4241215709844688,1.5830021674794754,1.9452331588328222
4.779503412281705,3.715810263171704,1.6924390661712976,4.110656399890506,1.0,2.2278318969318947,2.2902822127060665
6.010713540486706,5.010683869275818,1.0,3.4390688547636685,1.0,1.8920978266195405,1.7489699506303815
5.237105219400812,3.866734000904515,1.1271355780538552,2.1576990092292503,1.1074039029830651,2.3487136966065423,1.449329591286558
5.982549944865874,3.6036046549565626,1.9868668539586576,2.57183981406797,1.1207173191450421,2.693054979086156,2.2029200310681087
5.064708798308646,4.095043784453732,1.9721273267944441,2.97059985442414,1.1039466234774804,2.167671682909496,2.134062306630139
5.3697656751421645,4.2580358477491815,1.6497252358185992,1.9575880152981535,1.0829408086865793,2.0921959745979013,1.0
5.532735340316577,3.5262989915119642,1.6102654326940922,3.00956792027864,1.7078667644581633,2.8646405080594093,1.409424092504149
4.698250035374822,4.101544864622862,1.2876161411382963,2.1680950862585284,1.0,3.815939973989387,1.663899221391639
6.092659476336101,3.6026663019975143,1.1908385345031194,1.8444952065098397,1.0,2.7702125769275012,2.262461528333166
5.089429146822732,4.231596561097663,1.3551033208970482,2.33711030437127,1.0744248903885774,2.0429883523406547,1.2387003409522344
5.317120067727985,3.90181589478277,1.0,3.287714738424635,1.207195519623272,2.9355690925308897,1.8401875100805074
4.7045205003131905,4.089180696231735,1.6009794219814655,3.2828809976905635,1.4133041697802902,3.37206919666527,2.968833904424378
3.4501330729637516,3.3444898722994973,1.5195324499233638,3.067657741681208,1.459608565282791,3.0316714926505197,2.0333974841610556
5.347177789919865,3.3072281695562844,1.1266314933158932,3.694129562378614,1.5229570834339654,1.7281439305244346,2.064545199653851
7.0,4.367298382795637,2.1274727675365432,3.6199082639494042,1.3444362851435776,2.7642241265678393,1.9694968325328757
6.127683430318419,3.7523621711687034,1.7427654841148192,3.143066939449194,1.0,2.2704807268445593,2.49102712260634
5.484591696212484,3.9710208452596167,1.7767367216035426,3.046467295017993,1.0,2.526258010174795,2.020867443015908
5.289687336633386,3.616162743748088,1.3050640295843339,3.0906826936540677,1.5441869916509137,2.312925693175672,1.8900500203472643
5.5179727142496375,4.339236064408186,1.4994679687894705,2.8966483740440427,1.5247879553041699,2.8713745154303796,2.076095849560973
5.937695292140168,3.4353140119822054,1.7509490680749689,1.4779600913606268,1.3908063218834896,2.3235255530398735,2.662876106750467
4.555349747752924,3.71863925605947,1.5611129468400942,3.7948393913738734,1.0,3.2089160463677255,2.2010301385026967
6.391457355735097,4.271595687621879,2.1407603139079487,3.2782659823255735,1.1032435639676703,2.498514775142731,2.028738933773099
6.072305052352995,4.503780619498559,1.4184849722332995,2.1485707879210576,1.0803406645557347,2.3882608385991473,2.5887979003798565
6.074548580566348,3.4857444253839898,1.2981757871055557,3.999471633490706,1.0,2.7858871215667413,1.738912562303367
5.850780591047782,4.97581038917353,1.7537011505885705,2.5870140922510605,1.2777145901795777,2.6786049508773226,1.0
5.515693326155192,3.9879450162161696,1.0,2.9245616981389646,1.8466408943884902,2.800208858100751,2.223869657884466
6.038288988773456,3.1742430429147572,1.869718772923245,3.7165029168977775,1.0513118534673904,2.433381645788221,2.2180409953943885
5.973451306993103,4.021431229153981,1.0,3.154097550872712,1.5890322899287332,3.167248057109309,1.6888878441676929
5.216767431247181,3.570200471309925,1.7554338664234201,3.9347630893411294,1.0,2.9951320184640084,1.8655207158699199
5.041118581682479,4.060441092309906,1.240690578330935,2.7535289506700473,1.0,2.4938625498605687,2.6289756290409168
5.581485036209589,3.774286251403797,1.6906336587933573,4.183821247896235,1.4962487227383872,2.9113385786145063,2.2269678645757356
6.73921612119615,3.8445642141140866,1.8629371784244069,2.455537970117234,1.1343557671296587,2.3684974721179612,2.737332296542454
4.508714339476879,3.253043974048312,1.5613684782015675,3.9223356305167325,1.5813746268334097,2.7851336329478276,2.1342793659951953
4.3259797873980474,4.394036738429816,1.0201516193437281,1.4144235467704218,1.641268035958913,2.9126587885950017,1.9231667220674018
